商品名称,评论内容,评论地点,评论用户名,评论用户ID,发表日期,点赞数
羽砂白 16GB+1TB 典藏版,期盼已久，终于到手！华为Mate X5是一款集创新设计、卓越性能与出色体验于一体的折叠屏手机。展开后的大屏幕带来前所未有的视觉享受，无论是观影还是办公，都显得格外舒适。屏幕显示效果令人印象深刻，色彩饱满，细节清晰，高刷新率使得滑动和观看动态内容更加流畅。性能上，华为Mate X5搭载了最新的麒麟处理器，运行速度快，多任务处理能力出色。电池续航表现优秀，即便在高强度使用下，也能轻松应对一整天的需求拍照功能一直是华为的强项，Mate X5配备了高像素的主摄和多个辅助摄像头，无论是白天还是夜晚，拍摄效果都非常出色。鸿蒙操作系统界面简洁，操作流畅，内置多种实用功能，如分屏操作、智能助手等，极大地提升了用户体验。多设备协同功能让我在不同设备间无缝切换，工作和生活更加便捷。物流速度还是一如既往的快，物超所值！,内蒙古,j***c,21516251435,2024-10-06 10:02:16,0
幻影紫 12GB+512GB【活动专享】,真的不错，再便宜一点还想买一个自己用,广东,G***n,21515254678,2024-10-05 22:34:32,0
羽砂黑 12G+512G【24期|免息】,今天刚收到这款手机，感觉非常棒，好用且物美价廉。店家还送了好多小礼品，非常满意。下次还会推荐来这家正品店购买，感谢店家的耐心讲解。,山西,s***c,21515105909,2024-10-05 21:49:48,0
羽砂白 16GB+1TB 典藏版,"华为的手机，不用再说了吧。拿到手的时候，眼前就是一个震撼，白色的配色手感十分不错。
买的是1t的配置，信号十分不错。
只能说遥遥领先！！！！！！",海南,江***r,21514712641,2024-10-05 20:05:11,0
羽砂黑 12GB+256GB【免息版本12期】,还好吧,四川,j***y,21514123849,2024-10-05 17:30:38,0
青山黛 12GB+256GB,非常好，推荐购买。屏幕特别大，我很喜欢。真的特别喜欢，大家不要犹豫，值得购买。用起来也特别的顺畅。,江苏,j***e,21513198037,2024-10-05 13:35:28,0
羽砂黑 12GB+256GB,手机很流畅 使用过程没什么问题 就是收到的时候包装有压扁胶带也是开的 并且没有标注贵重物品轻拿轻放 平台要严格把控 这毕竟是一万多的的手机,广东,再***1,21512923941,2024-10-05 12:18:28,0
羽砂金 12GB+512GB,不知道为什么呀，恰巧华为三折叠手机上市，这两折叠手机，简直销售的火爆到不行，除了黑色全部都是在断货。果断果断抢了一台给家里老太太。,北京,乖***妞,21512557923,2024-10-05 10:55:07,0
羽砂黑12G+256G 官方标配,买手机，认准京东！买过三次，手机完美,山东,j***c,21512211917,2024-10-05 09:33:22,0
羽砂黑 12G+512G,完美体验，服务好，物流快,陕西,j***z,21507521365,2024-10-04 13:58:55,0
羽砂黑 12G+512G【24期|免息】,"手机非常好，很轻便 很高级
拍照效果：非常好
外形外观：小巧轻便
屏幕音效：屏幕清晰，音效也很好
运行速度：很流畅
待机时间：超长待机
整体感觉，非常不错，值得推荐",天津,玖***C,21507365744,2024-10-04 13:11:51,0
羽砂白 12G+256G【24期|免息】,手机很好，用着很开心,黑龙江,j***6,21507002303,2024-10-04 11:31:51,0
羽砂黑  12GB+512GB,速度超快，晚上下单，次日上午就收到了。送朋友的，好及时给力。,山西,理***境,21505352109,2024-10-03 21:33:57,0
羽砂黑 12GB+256GB,社交属性可以。就是续航太差了 手机发烫,四川,你***宝,21505333071,2024-10-03 21:29:02,0
羽砂黑 12G+512G【12期|免息】,非常不错,山东,撒***哈,21504877753,2024-10-03 19:19:15,0
羽砂黑 12G+512G【12期|免息】,相信华为，爱上华为，用上华为。,江西,我***-,21504611796,2024-10-03 18:00:50,0
青山黛 12GB+256GB,很好用  终于用上了心心念念的手机,河北,j***g,21504198554,2024-10-03 16:06:33,0
羽砂白 12G+256G,手机已收到，理想中的梦中情机，非常完美 超赞,山东,苗***o,21503702900,2024-10-03 13:53:51,0
青山黛 12GB+512GB,"这款手机的使用体验非常出色。首先,它的外观设计时尚,手感舒适。其次,性能强大,运行流畅,无论是日常使用还是运行大型游戏都能轻松应对。摄像头质量也非常高,拍照效果清晰,色彩鲜艳。然而,电池续航能力有待提升。总的来说,这款手机在多方面表现优秀,但在电池续航上还有改进空间。如果你对手机性能有较高要求,这款手机值得推荐。",北京,任***光,21503545312,2024-10-03 13:09:17,0
羽砂黑 12GB+512GB,真的超级喜欢，质量非常好，与卖家描述的一致！是理想中的产品，质量不错，物流也很快，值得点赞品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢宝贝收到，物流很快，描述相符，比较满意，好评，推荐,山东,u***w,21503510877,2024-10-03 12:59:42,0
羽砂黑 12GB+256GB,多次购买华为  支持国货   质量很好  像素很好  很适合商务  非常不错,辽宁,u***9,21503466844,2024-10-03 12:47:08,0
幻影紫 12GB+256GB,非常不错的购物体验,山东,j***d,21503294669,2024-10-03 11:57:39,0
青山黛 12GB+256GB,送给老公的礼物，看起来非常薄，手感很棒，放在裤袋里也不厚，非常完美，华为手机不会令人失望，老公很开心,广东,j***e,21503210486,2024-10-03 11:36:51,0
羽砂黑 12G+512G,很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心,上海,忘***痕,21502371026,2024-10-03 09:49:25,0
羽砂白 12G+256G【24期|免息】,手机很好用，还送了好多赠品。系统特别流畅是正品,河北,邢***1,21499392739,2024-10-02 21:22:49,0
幻影紫 12GB+256GB,这是第二个华为手机了。支持支持支持支持支持支持支持支持国产，谢谢京东商城的优质服务。,黑龙江,老***昊,21499143275,2024-10-02 20:19:01,0
羽砂黑 16GB+512GB 典藏版,收到啦，很不错，非常喜欢，值得购买，(*^__^* 嘻嘻&hellip;&hellip;真的超级喜欢，质量非常好，与卖家描述的一致！,湖北,爱***_,21498681769,2024-10-02 18:15:26,0
羽砂黑 16GB+512GB 典藏版,商品质量超棒，完全超出了我的预期！价格实惠，性价比超高。发货很快，下单没多久就收到了，不错不错！,湖北,爱***_,21498669783,2024-10-02 18:14:07,0
羽砂黑 12G+512G,手机值得购买，用着很好，很流畅，运行速度也很快，很满意。给朋友推荐购买,甘肃,j***7,21498629377,2024-10-02 18:02:58,0
羽砂黑 12GB+256GB,很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好,湖北,j***d,21498620744,2024-10-02 17:59:58,0
羽砂黑 16GB+512GB 典藏版,很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好,湖北,j***7,21498590880,2024-10-02 17:53:05,0
羽砂黑 12GB+512GB,这个手机真的不错，质感满满,江苏,j***u,21498255315,2024-10-02 16:32:14,0
羽砂黑 12G+512G,手机折叠很少打开，稍笨重。,河北,j***z,21498010328,2024-10-02 15:56:45,0
羽砂黑 12G+512G【24期|免息】,此用户未填写评价内容,吉林,j***O,21497657708,2024-10-02 14:21:43,0
羽砂黑 16G+1T典藏版,机器成色不错，达到自己的预期，第二次光顾了，会继续关注着,湖北,秋***了,21497066702,2024-10-02 12:36:09,0
羽砂黑 16GB+512GB典藏版,有一种精神叫华为精神，有一种担当叫华为担当！！！@华为@终于拥有了,江苏,X***米,21496778307,2024-10-02 12:00:28,0
羽砂黑 12GB+512GB,产品还不错，物流速度快，，,安徽,j***s,21496712217,2024-10-02 11:50:56,0
幻影紫 16GB+1TB 典藏版,手机拿着就是特别舒服 心里爽歪歪,北京,l***5,21496360546,2024-10-02 11:09:54,0
青山黛 12GB+512GB,折叠屏很好用，尤其是看文档。,河南,c***8,21496079960,2024-10-02 10:41:12,0
羽砂黑 12GB+256GB,可以，比较不错吧，这是买的第三台了,辽宁,鸵***蛋,21491973046,2024-10-01 20:10:19,0
羽砂黑 12GB+512GB,正品无疑，好用实惠。,山东,龙***神,21490963583,2024-10-01 16:38:44,0
青山黛12+256G 官方标配,手机高端大气，第一次使用折叠手机蛮惊喜的，折痕不明显，显色没有异常绿色很好呢，推荐使用,河北,u***z,21490201317,2024-10-01 15:03:53,0
羽砂白 12G+512G,手感很好，一直用苹果，怕不习惯，现在用起来的很好，超级赞👍,海南,j***1,21489354979,2024-10-01 11:50:32,0
幻影紫 16GB+1TB 典藏版,从去年9月份就一直关注x5 因为当时太贵而且买不到就没在考虑 后来孩子喜欢看视频总是需要支架 就又萌生了买折叠屏的想法（嗯 一切为了孩子！）后来把x5又加进了购物车但是一直没货 9月底的某一天无意间打开京东发现竟然有货了！而且便宜了不少！还送care+ 依然是犹豫且坚定的买下一台（谁能抵挡12期免息的诱惑啊！）用了几天说说优缺点吧。缺点是拍照 感觉没那么强 我之前用的60pro就拍的很清楚 有人说发烫啊一天几充的问题 发烫不是每个手机都会吗 快充在手不是想充就充吗而且耗电也没那么快啊 优点：之前用了好几部三星的fold 都是用了几天就不想用了 因为外屏太小 一点都不合理 都是买了几天就卖掉 但是这个x5的屏幕都是恰到好处 而且很流畅120hz自适应刷新 所以除了拍照其他都挺好的 喜欢的可以冲 好的很,江苏,j***1,21489011090,2024-10-01 10:29:38,1
羽砂黑 12GB+512GB,外观和描述一致，美观实用，材质手感都不错，好评！物超所值，商品设计完美，外观也很高大上，让人爱不释手。客服更是热情的没话说，这次购物很满意。好产品、好品质、好服务，宝贝确实值这个价钱，在这给京东点个赞。,北京,j***s,21485789641,2024-09-30 22:08:03,0
青山黛 12GB+512GB,一直用华为，这次从m30换过来。并没有想象中那么厚，差不多1.5倍的样子。打开以后刷刷视频感觉不错。,广东,u***r,21485336341,2024-09-30 20:16:40,0
羽砂黑 16GB+1TB 典藏版,X5典藏版的颜值还是很高的，做工精良细节处理细腻，鸿蒙系统的流畅度很高，系统集成商务服务，软件应用也很丰富，电池的耐用度有待提升，总之是非常不错的一部手机。,天津,j***月,21483686610,2024-09-30 16:06:59,0
幻影紫 12G+512G,非常好  支持华为   我喜欢   很好看  好用  商务  大气,安徽,j***7,21482644880,2024-09-30 13:14:28,0
羽砂黑 12GB+512GB 官方标配,手机比较不错，目前使用挺好的，双折屏够大，很喜欢！,吉林,开***妈,21477162318,2024-09-29 21:10:53,3
羽砂白 12G+512G【12期|免息】,非常完美，商家还有赠品，,天津,d***n,21476517424,2024-09-29 20:02:07,1
幻影紫12G+512G 官方标配,很好看，很轻薄是我喜欢的,北京,耳***7,21476164418,2024-09-29 19:19:20,0
羽砂白 12GB+512GB,宝贝收到咯👌🏻，真的很棒呀！🌈质量真是没话说，非常满意！🆗开心开心😃🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝,上海,大***r,21475694889,2024-09-29 18:19:45,0
幻影紫 12G+512G【12期|免息】,期待很久的手机到了  好哇塞,山西,j***z,21475289437,2024-09-29 17:32:03,0
羽砂黑 16GB+512GB 典藏版,使用效果和外观各方面都是比较满意的，很多年都是支持华为产品，操作方便运行流畅不卡顿。但是必须说一下这款产品的单屏出厂膜，真的感觉太容易刮花了我的天，才使用没几天已经感觉很多划痕。非常需要在这方面也提升一下。,广东,L***e,21475059261,2024-09-29 17:03:27,0
羽砂黑 16G+1TB典藏版【24期|免息】,第一次买华为，非常好，快递包装好，手机也好用，主要用途汽车HiCar使用，办公用，游戏方面还没有试过，不过之前看到朋友买过华为玩游戏的，感觉还挺流畅，自己就入手一台试试。,江苏,风***p,21472858176,2024-09-29 12:50:04,0
羽砂黑 16GB+1TB 典藏版,包装妥当，泡沫纸包裹外壳结实，已是买的第二台了，送人用的，可贵，希望一切顺利了，,广西,j***n,21472590371,2024-09-29 12:18:19,0
羽砂白 12GB+512GB 官方标配,宝贝收到，物流很快，描述相符，比较满意，好评，推荐,北京,b***3,21472205966,2024-09-29 11:35:47,1
羽砂白 12GB+512GB 官方标配,这打包的真好，贵重物品，就得这样弄才行，手机收到了，品相很完美，确实是全新，白色很耐看，套什么手机壳都好看，特别的百搭。,山西,泰***狗,21471300261,2024-09-29 10:01:59,8
幻影紫 16GB+512GB 典藏版 官方标配,质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬质量过硬,北京,q***m,21464720313,2024-09-28 18:59:17,0
羽砂白 12G+256G,心心念念的手机到手，发货快.正品手机，不错的买家，推荐,山东,刘***6,21464353553,2024-09-28 18:20:20,0
羽砂白 16GB+512GB 典藏版,@啊，刚收到货一天就降价了500,陕西,毛***嘛,21463992410,2024-09-28 17:44:03,0
羽砂白 12GB+256GB,非常好用的手机，折叠屏非常好用。总算是在比较优惠的价格下买到这个手机了。X6多半是抢不上，X5更实惠,辽宁,Z***6,21463722144,2024-09-28 17:14:09,0
羽砂白 12GB+512GB,期待已久的折叠手机，本人是忠实华为手机用户，支持国货，本以为今年有新的折叠手机，但出乎意料的是出了三叠屏手机，能力有限果断入手双叠机。,上海,1***i,21463581630,2024-09-28 16:56:38,0
羽砂黑 12GB+512GB,喜欢华为   支持国产  高端大气,辽宁,4***2,21463094149,2024-09-28 16:05:26,0
羽砂白 12GB+512GB 官方标配,真的很感谢商家给包的好好的，手机好好的，这手机太贵了，我是真怕发来有问题的，特意查了下，是真的全新的没拆封没激活的机子，这是国庆节，送朋友的礼物，谢谢🙏,山西,j***u,21462694488,2024-09-28 15:21:20,3
幻影紫 12GB+256GB,在华为的路上越走越远了，家里人逐渐都换上了华为的手机，这个用上很舒服，可大可小，重量不过分,安徽,J***e,21462324141,2024-09-28 14:45:10,0
幻影紫 12GB+512GB,自己喜欢就好,江苏,风***e,21460760522,2024-09-28 11:56:33,0
青山黛 16GB+512GB,给老公换的手机，他一直用的都是华为产品，全套的华为手表电脑手机&hellip;&hellip;用起来非常好，摄像也非常清晰，给华为点赞，遥遥领先！,湖北,u***i,21460594325,2024-09-28 11:38:13,1
幻影紫12G+256G 官方标配,梦中情机无疑了，终于实现梦想了，华为的人机工学设计非常到位，系统也很流畅，拍照录像功能都能满足我的要求，京东的服务一直都是我看中的，快递迅速，平台专业。,江苏,j***8,21460349981,2024-09-28 11:14:12,0
羽砂黑 12GB+256GB,比三星好太多各方面比苹果也是性价比摆在这，贵有贵的底气。,广东,舞***情,21460159156,2024-09-28 10:53:43,0
